indice_tiempo,region_de_destino,categoria_del_hotel,facturacion_total_en_pesos,observaciones
2016-07,Litoral,Para Hoteles,30210242,
2016-07,Norte,1 y 2 estrellas,40332397,
2016-07,Norte,3 estrellas/boutiques/aparts,127524250,
2016-07,Norte,4 y 5 estrellas,152913650,
2016-07,Norte,Para Hoteles,35691464,
2016-07,Patagonia,1 y 2 estrellas,66139993,
2016-07,Patagonia,3 estrellas/boutiques/aparts,150687275,
2016-07,Patagonia,4 y 5 estrellas,252716818,
2016-07,Patagonia,Para Hoteles,97056034,
2016-08,Buenos Aires,1 y 2 estrellas,6828281,
2016-08,Buenos Aires,3 estrellas/boutiques/aparts,33797418,
2016-08,Buenos Aires,4 y 5 estrellas,53487379,
2016-08,Buenos Aires,Para Hoteles,15162348,
2016-08,CABA,1 y 2 estrellas,31476944,
2016-08,CABA,3 estrellas/boutiques/aparts,151319047,
2016-08,CABA,4 y 5 estrellas,537524849,
2016-08,CABA,Para Hoteles,28562175,
2016-08,Córdoba,1 y 2 estrellas,18157449,
2016-08,Córdoba,3 estrellas/boutiques/aparts,26672436,
2016-08,Córdoba,4 y 5 estrellas,35258793,
2016-08,Córdoba,Para Hoteles,22098973,
2016-08,Cuyo,1 y 2 estrellas,18053401,
2016-08,Cuyo,3 estrellas/boutiques/aparts,49837512,
2016-08,Cuyo,4 y 5 estrellas,138879887,
2016-08,Cuyo,Para Hoteles,11633390,
2016-08,Litoral,1 y 2 estrellas,17608655,
2016-08,Litoral,3 estrellas/boutiques/aparts,69405867,
2016-08,Litoral,4 y 5 estrellas,135387211,
2016-08,Litoral,Para Hoteles,26090302,
2016-08,Norte,1 y 2 estrellas,35117383,
2016-08,Norte,3 estrellas/boutiques/aparts,107930312,
2016-08,Norte,4 y 5 estrellas,132084493,
2016-08,Norte,Para Hoteles,20011109,
2016-08,Patagonia,1 y 2 estrellas,69281214,
2016-08,Patagonia,3 estrellas/boutiques/aparts,134656093,
2016-08,Patagonia,4 y 5 estrellas,230102021,
2016-08,Patagonia,Para Hoteles,76111507,
2016-09,Buenos Aires,1 y 2 estrellas,7124203,
2016-09,Buenos Aires,3 estrellas/boutiques/aparts,36264761,
2016-09,Buenos Aires,4 y 5 estrellas,50651232,
2016-09,Buenos Aires,Para Hoteles,19216690,
2016-09,CABA,1 y 2 estrellas,30857903,
2016-09,CABA,3 estrellas/boutiques/aparts,155974842,
2016-09,CABA,4 y 5 estrellas,549789382,
2016-09,CABA,Para Hoteles,27584842,
2016-09,Córdoba,1 y 2 estrellas,21309374,
2016-09,Córdoba,3 estrellas/boutiques/aparts,30739349,
2016-09,Córdoba,4 y 5 estrellas,33324613,
2016-09,Córdoba,Para Hoteles,25425118,
2016-09,Cuyo,1 y 2 estrellas,13514103,
2016-09,Cuyo,3 estrellas/boutiques/aparts,50283225,
2016-09,Cuyo,4 y 5 estrellas,148125619,
2016-09,Cuyo,Para Hoteles,11457079,
2016-09,Litoral,1 y 2 estrellas,17233638,
2016-09,Litoral,3 estrellas/boutiques/aparts,76795787,
2016-09,Litoral,4 y 5 estrellas,142515798,
2016-09,Litoral,Para Hoteles,26111288,
2016-09,Norte,1 y 2 estrellas,20962166,
2016-09,Norte,3 estrellas/boutiques/aparts,107219515,
2016-09,Norte,4 y 5 estrellas,128946753,
2016-09,Norte,Para Hoteles,18375427,
2016-09,Patagonia,1 y 2 estrellas,98580678,
2016-09,Patagonia,3 estrellas/boutiques/aparts,165560610,
2016-09,Patagonia,4 y 5 estrellas,259027725,
2016-09,Patagonia,Para Hoteles,62395099,
2016-10,Buenos Aires,1 y 2 estrellas,13951437,
2016-10,Buenos Aires,3 estrellas/boutiques/aparts,65505474,
2016-10,Buenos Aires,4 y 5 estrellas,78317823,
2016-10,Buenos Aires,Para Hoteles,31355240,
2016-10,CABA,1 y 2 estrellas,34132477,
2016-10,CABA,3 estrellas/boutiques/aparts,181844861,
2016-10,CABA,4 y 5 estrellas,661598856,
2016-10,CABA,Para Hoteles,30872117,
2016-10,Córdoba,1 y 2 estrellas,28506532,
2016-10,Córdoba,3 estrellas/boutiques/aparts,39556501,
2016-10,Córdoba,4 y 5 estrellas,37463180,
2016-10,Córdoba,Para Hoteles,59800014,
2016-10,Cuyo,1 y 2 estrellas,17936574,
2016-10,Cuyo,3 estrellas/boutiques/aparts,51034803,
2016-10,Cuyo,4 y 5 estrellas,147938977,
2016-10,Cuyo,Para Hoteles,16056561,
2016-10,Litoral,1 y 2 estrellas,17653909,
2016-10,Litoral,3 estrellas/boutiques/aparts,80938414,
2016-10,Litoral,4 y 5 estrellas,174703727,
2016-10,Litoral,Para Hoteles,32828276,
2016-10,Norte,1 y 2 estrellas,20233534,
2016-10,Norte,3 estrellas/boutiques/aparts,88511120,
2016-10,Norte,4 y 5 estrellas,130217877,
2016-10,Norte,Para Hoteles,18671798,
2016-10,Patagonia,1 y 2 estrellas,91831289,
2016-10,Patagonia,3 estrellas/boutiques/aparts,176877373,
2016-10,Patagonia,4 y 5 estrellas,247669464,
2016-10,Patagonia,Para Hoteles,67745281,
2016-11,Buenos Aires,1 y 2 estrellas,14293081,
2016-11,Buenos Aires,3 estrellas/boutiques/aparts,61890050,
2016-11,Buenos Aires,4 y 5 estrellas,73965857,
2016-11,Buenos Aires,Para Hoteles,37675309,
2016-11,CABA,1 y 2 estrellas,32300052,
2016-11,CABA,3 estrellas/boutiques/aparts,203678402,
2016-11,CABA,4 y 5 estrellas,735618387,
2016-11,CABA,Para Hoteles,30084445,
2016-11,Córdoba,1 y 2 estrellas,30599341,
2016-11,Córdoba,3 estrellas/boutiques/aparts,41739934,
2016-11,Córdoba,4 y 5 estrellas,41398442,
2016-11,Córdoba,Para Hoteles,38134695,
2016-11,Cuyo,1 y 2 estrellas,15175376,
2016-11,Cuyo,3 estrellas/boutiques/aparts,47625633,
2016-11,Cuyo,4 y 5 estrellas,146292216,
2016-11,Cuyo,Para Hoteles,13190205,
2016-11,Litoral,1 y 2 estrellas,20181753,
2016-11,Litoral,3 estrellas/boutiques/aparts,74380113,
2016-11,Litoral,4 y 5 estrellas,163490588,
2016-11,Litoral,Para Hoteles,31939966,
2016-11,Norte,1 y 2 estrellas,14256711,
2016-11,Norte,3 estrellas/boutiques/aparts,69362526,
2016-11,Norte,4 y 5 estrellas,109770923,
2016-11,Norte,Para Hoteles,15679988,
2016-11,Patagonia,1 y 2 estrellas,60118659,
2016-11,Patagonia,3 estrellas/boutiques/aparts,181418158,
2016-11,Patagonia,4 y 5 estrellas,271552119,
2016-11,Patagonia,Para Hoteles,84054410,
2016-12,Buenos Aires,1 y 2 estrellas,27137862,
2016-12,Buenos Aires,3 estrellas/boutiques/aparts,91535397,
2016-12,Buenos Aires,4 y 5 estrellas,108925936,
2016-12,Buenos Aires,Para Hoteles,66311588,
2016-12,CABA,1 y 2 estrellas,27272304,
2016-12,CABA,3 estrellas/boutiques/aparts,162114356,
2016-12,CABA,4 y 5 estrellas,615582212,
2016-12,CABA,Para Hoteles,27670098,
2016-12,Córdoba,1 y 2 estrellas,33503517,
2016-12,Córdoba,3 estrellas/boutiques/aparts,43603854,
2016-12,Córdoba,4 y 5 estrellas,38160862,
2016-12,Córdoba,Para Hoteles,56351750,
2016-12,Cuyo,1 y 2 estrellas,9422268,
2016-12,Cuyo,3 estrellas/boutiques/aparts,44355507,
2016-12,Cuyo,4 y 5 estrellas,152348595,
2016-12,Cuyo,Para Hoteles,13671788,
2016-12,Litoral,1 y 2 estrellas,17298075,
2016-12,Litoral,3 estrellas/boutiques/aparts,65770719,
2016-12,Litoral,4 y 5 estrellas,165465558,
2016-12,Litoral,Para Hoteles,27803939,
2016-12,Norte,1 y 2 estrellas,14877896,
2016-12,Norte,3 estrellas/boutiques/aparts,52135991,
2016-12,Norte,4 y 5 estrellas,74458818,
2016-12,Norte,Para Hoteles,13362452,
2016-12,Patagonia,1 y 2 estrellas,85367853,
2016-12,Patagonia,3 estrellas/boutiques/aparts,174450906,
2016-12,Patagonia,4 y 5 estrellas,296858316,
2016-12,Patagonia,Para Hoteles,94685618,
2017-01,Buenos Aires,1 y 2 estrellas,135258802,
2017-01,Buenos Aires,3 estrellas/boutiques/aparts,292869655,
2017-01,Buenos Aires,4 y 5 estrellas,201438969,
2017-01,Buenos Aires,Para Hoteles,212045547,
2017-01,CABA,1 y 2 estrellas,29101367,
2017-01,CABA,3 estrellas/boutiques/aparts,139166704,
2017-01,CABA,4 y 5 estrellas,462183607,
2017-01,CABA,Para Hoteles,25765297,
2017-01,Córdoba,1 y 2 estrellas,100998466,
2017-01,Córdoba,3 estrellas/boutiques/aparts,95255952,
2017-01,Córdoba,4 y 5 estrellas,44997284,
2017-01,Córdoba,Para Hoteles,207675395,
2017-01,Cuyo,1 y 2 estrellas,24929534,
2017-01,Cuyo,3 estrellas/boutiques/aparts,82713926,
2017-01,Cuyo,4 y 5 estrellas,163043742,
2017-01,Cuyo,Para Hoteles,35963619,
2017-01,Litoral,1 y 2 estrellas,21309507,
2017-01,Litoral,3 estrellas/boutiques/aparts,74102549,
2017-01,Litoral,4 y 5 estrellas,241473881,
2017-01,Litoral,Para Hoteles,71055339,
2017-01,Norte,1 y 2 estrellas,20531507,
2017-01,Norte,3 estrellas/boutiques/aparts,62016127,
2017-01,Norte,4 y 5 estrellas,92223557,
2017-01,Norte,Para Hoteles,32835458,
2017-01,Patagonia,1 y 2 estrellas,114069045,
2017-01,Patagonia,3 estrellas/boutiques/aparts,288548040,
2017-01,Patagonia,4 y 5 estrellas,386095351,
2017-01,Patagonia,Para Hoteles,214447461,
2017-02,Buenos Aires,1 y 2 estrellas,106418537,
2017-02,Buenos Aires,3 estrellas/boutiques/aparts,223489863,
2017-02,Buenos Aires,4 y 5 estrellas,165123601,
2017-02,Buenos Aires,Para Hoteles,175783704,
2017-02,CABA,1 y 2 estrellas,27608757,
2017-02,CABA,3 estrellas/boutiques/aparts,141739923,
2017-02,CABA,4 y 5 estrellas,490359881,
2017-02,CABA,Para Hoteles,24201386,
2017-02,Córdoba,1 y 2 estrellas,90010035,
2017-02,Córdoba,3 estrellas/boutiques/aparts,84179659,
2017-02,Córdoba,4 y 5 estrellas,43253419,
2017-02,Córdoba,Para Hoteles,166911485,
2017-02,Cuyo,1 y 2 estrellas,20303301,
2017-02,Cuyo,3 estrellas/boutiques/aparts,76049613,
2017-02,Cuyo,4 y 5 estrellas,155497650,
2017-02,Cuyo,Para Hoteles,24206503,
2017-02,Litoral,1 y 2 estrellas,22046196,
2017-02,Litoral,3 estrellas/boutiques/aparts,83209900,
2017-02,Litoral,4 y 5 estrellas,274848432,
2017-02,Litoral,Para Hoteles,59157157,
2017-02,Norte,1 y 2 estrellas,17570721,
2017-02,Norte,3 estrellas/boutiques/aparts,55408206,
2017-02,Norte,4 y 5 estrellas,86459950,
2017-02,Norte,Para Hoteles,35521375,
2017-02,Patagonia,1 y 2 estrellas,106071803,
2017-02,Patagonia,3 estrellas/boutiques/aparts,205792173,
2017-02,Patagonia,4 y 5 estrellas,339124835,
2017-02,Patagonia,Para Hoteles,182285114,
2017-03,Buenos Aires,1 y 2 estrellas,22608738,
2017-03,Buenos Aires,3 estrellas/boutiques/aparts,101972110,
2017-03,Buenos Aires,4 y 5 estrellas,92484904,
2017-03,Buenos Aires,Para Hoteles,63069745,
2017-03,CABA,1 y 2 estrellas,32243913,
2017-03,CABA,3 estrellas/boutiques/aparts,184531310,
2017-03,CABA,4 y 5 estrellas,695745489,
2017-03,CABA,Para Hoteles,26747908,
2017-03,Córdoba,1 y 2 estrellas,43575957,
2017-03,Córdoba,3 estrellas/boutiques/aparts,49690050,
2017-03,Córdoba,4 y 5 estrellas,36843569,
2017-03,Córdoba,Para Hoteles,73228181,
2017-03,Cuyo,1 y 2 estrellas,15694614,
2017-03,Cuyo,3 estrellas/boutiques/aparts,69193022,
2017-03,Cuyo,4 y 5 estrellas,172723274,
2017-03,Cuyo,Para Hoteles,11970669,
2017-03,Litoral,1 y 2 estrellas,16975037,
2017-03,Litoral,3 estrellas/boutiques/aparts,76763763,
2017-03,Litoral,4 y 5 estrellas,277725081,
2017-03,Litoral,Para Hoteles,37407627,
2017-03,Norte,1 y 2 estrellas,15130768,
2017-03,Norte,3 estrellas/boutiques/aparts,52769309,
2017-03,Norte,4 y 5 estrellas,92340420,
2017-03,Norte,Para Hoteles,22155871,
2017-03,Patagonia,1 y 2 estrellas,73492152,
2017-03,Patagonia,3 estrellas/boutiques/aparts,293598020,
2017-03,Patagonia,4 y 5 estrellas,256520144,
2017-03,Patagonia,Para Hoteles,100814750,
2017-04,Buenos Aires,1 y 2 estrellas,11034457,
2017-04,Buenos Aires,3 estrellas/boutiques/aparts,68285938,
2017-04,Buenos Aires,4 y 5 estrellas,79112063,
2017-04,Buenos Aires,Para Hoteles,37337049,
2017-04,CABA,1 y 2 estrellas,34063212,
2017-04,CABA,3 estrellas/boutiques/aparts,188078504,
2017-04,CABA,4 y 5 estrellas,625041360,
2017-04,CABA,Para Hoteles,31337493,
2017-04,Córdoba,1 y 2 estrellas,32177957,
2017-04,Córdoba,3 estrellas/boutiques/aparts,39486946,
2017-04,Córdoba,4 y 5 estrellas,38208414,
2017-04,Córdoba,Para Hoteles,49946383,
2017-04,Cuyo,1 y 2 estrellas,13733238,
2017-04,Cuyo,3 estrellas/boutiques/aparts,62425809,
2017-04,Cuyo,4 y 5 estrellas,177668700,
2017-04,Cuyo,Para Hoteles,24256433,
2017-04,Litoral,1 y 2 estrellas,18528047,
2017-04,Litoral,3 estrellas/boutiques/aparts,75090894,
2017-04,Litoral,4 y 5 estrellas,270585317,
2017-04,Litoral,Para Hoteles,37019287,
2017-04,Norte,1 y 2 estrellas,24838158,
2017-04,Norte,3 estrellas/boutiques/aparts,85289567,
2017-04,Norte,4 y 5 estrellas,122832558,
2017-04,Norte,Para Hoteles,26473111,
2017-04,Patagonia,1 y 2 estrellas,44384199,
2017-04,Patagonia,3 estrellas/boutiques/aparts,137616104,
2017-04,Patagonia,4 y 5 estrellas,189884500,
2017-04,Patagonia,Para Hoteles,60714259,
2017-05,Buenos Aires,1 y 2 estrellas,6779817,
2017-05,Buenos Aires,3 estrellas/boutiques/aparts,33294991,
2017-05,Buenos Aires,4 y 5 estrellas,51763067,
2017-05,Buenos Aires,Para Hoteles,19633409,
2017-05,CABA,1 y 2 estrellas,34044237,
2017-05,CABA,3 estrellas/boutiques/aparts,171202217,
2017-05,CABA,4 y 5 estrellas,631138648,
2017-05,CABA,Para Hoteles,30096185,
2017-05,Córdoba,1 y 2 estrellas,22266634,
2017-05,Córdoba,3 estrellas/boutiques/aparts,27238905,
2017-05,Córdoba,4 y 5 estrellas,34987775,
2017-05,Córdoba,Para Hoteles,20051985,
2017-05,Cuyo,1 y 2 estrellas,10904522,
2017-05,Cuyo,3 estrellas/boutiques/aparts,52028645,
2017-05,Cuyo,4 y 5 estrellas,159468075,
2017-05,Cuyo,Para Hoteles,6101969,
2017-05,Litoral,1 y 2 estrellas,18157591,
2017-05,Litoral,3 estrellas/boutiques/aparts,69159038,
2017-05,Litoral,4 y 5 estrellas,295982089,
2017-05,Litoral,Para Hoteles,26293209,
2017-05,Norte,1 y 2 estrellas,19798309,
2017-05,Norte,3 estrellas/boutiques/aparts,72217622,
2017-05,Norte,4 y 5 estrellas,107127107,
2017-05,Norte,Para Hoteles,21259786,
2017-05,Patagonia,1 y 2 estrellas,39754134,
2017-05,Patagonia,3 estrellas/boutiques/aparts,104384672,
2017-05,Patagonia,4 y 5 estrellas,129259155,
2017-05,Patagonia,Para Hoteles,32050044,
2017-06,Buenos Aires,1 y 2 estrellas,5830112,
2017-06,Buenos Aires,3 estrellas/boutiques/aparts,33217970,
2017-06,Buenos Aires,4 y 5 estrellas,50755585,
2017-06,Buenos Aires,Para Hoteles,18199603,
2017-06,CABA,1 y 2 estrellas,32739377,
2017-06,CABA,3 estrellas/boutiques/aparts,174990553,
2017-06,CABA,4 y 5 estrellas,569157399,
2017-06,CABA,Para Hoteles,28498307,
2017-06,Córdoba,1 y 2 estrellas,23019824,
2017-06,Córdoba,3 estrellas/boutiques/aparts,26264583,
2017-06,Córdoba,4 y 5 estrellas,35257994,
2017-06,Córdoba,Para Hoteles,19611200,
2017-06,Cuyo,1 y 2 estrellas,13604170,
2017-06,Cuyo,3 estrellas/boutiques/aparts,46660389,
2017-06,Cuyo,4 y 5 estrellas,175445687,
2017-06,Cuyo,Para Hoteles,7589225,
2017-06,Litoral,1 y 2 estrellas,17566941,
2017-06,Litoral,3 estrellas/boutiques/aparts,71295755,
2017-06,Litoral,4 y 5 estrellas,389447907,
2017-06,Litoral,Para Hoteles,25344763,
2017-06,Norte,1 y 2 estrellas,25135076,
2017-06,Norte,3 estrellas/boutiques/aparts,70223416,
2017-06,Norte,4 y 5 estrellas,124471239,
2017-06,Norte,Para Hoteles,19872787,
2017-06,Patagonia,1 y 2 estrellas,42416009,
2017-06,Patagonia,3 estrellas/boutiques/aparts,116334231,
2017-06,Patagonia,4 y 5 estrellas,153720244,
2017-06,Patagonia,Para Hoteles,30345412,
2017-07,Buenos Aires,1 y 2 estrellas,8251446,
2017-07,Buenos Aires,3 estrellas/boutiques/aparts,65358009,
2017-07,Buenos Aires,4 y 5 estrellas,76072374,
2017-07,Buenos Aires,Para Hoteles,36535289,
2017-07,CABA,1 y 2 estrellas,40238601,
2017-07,CABA,3 estrellas/boutiques/aparts,220925192,
2017-07,CABA,4 y 5 estrellas,610054178,
2017-07,CABA,Para Hoteles,32311434,
2017-07,Córdoba,1 y 2 estrellas,48633416,
2017-07,Córdoba,3 estrellas/boutiques/aparts,60434157,
2017-07,Córdoba,4 y 5 estrellas,49464972,
2017-07,Córdoba,Para Hoteles,95997453,
2017-07,Cuyo,1 y 2 estrellas,31244078,
2017-07,Cuyo,3 estrellas/boutiques/aparts,92041377,
2017-07,Cuyo,4 y 5 estrellas,302392271,
2017-07,Cuyo,Para Hoteles,20659285,
2017-07,Litoral,1 y 2 estrellas,22780505,
2017-07,Litoral,3 estrellas/boutiques/aparts,95545116,
2017-07,Litoral,4 y 5 estrellas,343300291,
2017-07,Litoral,Para Hoteles,58146455,
2017-07,Norte,1 y 2 estrellas,50637367,
2017-07,Norte,3 estrellas/boutiques/aparts,133702850,
2017-07,Norte,4 y 5 estrellas,227450973,
2017-07,Norte,Para Hoteles,59613239,
2017-07,Patagonia,1 y 2 estrellas,114365736,
2017-07,Patagonia,3 estrellas/boutiques/aparts,284416088,
2017-07,Patagonia,4 y 5 estrellas,400735711,
2017-07,Patagonia,Para Hoteles,141730784,
2017-08,Buenos Aires,1 y 2 estrellas,7540557,
2017-08,Buenos Aires,3 estrellas/boutiques/aparts,49084909,
2017-08,Buenos Aires,4 y 5 estrellas,63375593,
2017-08,Buenos Aires,Para Hoteles,25410174,
2017-08,CABA,1 y 2 estrellas,35227275,
2017-08,CABA,3 estrellas/boutiques/aparts,200824470,
2017-08,CABA,4 y 5 estrellas,644005283,
2017-08,CABA,Para Hoteles,32891535,
2017-08,Córdoba,1 y 2 estrellas,31158581,
2017-08,Córdoba,3 estrellas/boutiques/aparts,42075882,
2017-08,Córdoba,4 y 5 estrellas,38407538,
2017-08,Córdoba,Para Hoteles,41529956,
2017-08,Cuyo,1 y 2 estrellas,18273252,
2017-08,Cuyo,3 estrellas/boutiques/aparts,67407151,
2017-08,Cuyo,4 y 5 estrellas,250862324,
2017-08,Cuyo,Para Hoteles,10803032,
2017-08,Litoral,1 y 2 estrellas,20023638,
2017-08,Litoral,3 estrellas/boutiques/aparts,80496785,
2017-08,Litoral,4 y 5 estrellas,283680772,
2017-08,Litoral,Para Hoteles,38714430,
2017-08,Norte,1 y 2 estrellas,40440684,
2017-08,Norte,3 estrellas/boutiques/aparts,107586575,
2017-08,Norte,4 y 5 estrellas,196080165,
2017-08,Norte,Para Hoteles,33199950,
2017-08,Patagonia,1 y 2 estrellas,108665704,
2017-08,Patagonia,3 estrellas/boutiques/aparts,206178122,
2017-08,Patagonia,4 y 5 estrellas,329565785,
2017-08,Patagonia,Para Hoteles,109476585,
2017-09,Buenos Aires,1 y 2 estrellas,9098625,
2017-09,Buenos Aires,3 estrellas/boutiques/aparts,54625870,
2017-09,Buenos Aires,4 y 5 estrellas,72631537,
2017-09,Buenos Aires,Para Hoteles,27971819,
2017-09,CABA,1 y 2 estrellas,38199989,
2017-09,CABA,3 estrellas/boutiques/aparts,204072256,
2017-09,CABA,4 y 5 estrellas,691250411,
2017-09,CABA,Para Hoteles,31723859,
2017-09,Córdoba,1 y 2 estrellas,31824102,
2017-09,Córdoba,3 estrellas/boutiques/aparts,44806288,
2017-09,Córdoba,4 y 5 estrellas,49471236,
2017-09,Córdoba,Para Hoteles,40328206,
2017-09,Cuyo,1 y 2 estrellas,18324049,
2017-09,Cuyo,3 estrellas/boutiques/aparts,70461963,
2017-09,Cuyo,4 y 5 estrellas,284867158,
2017-09,Cuyo,Para Hoteles,12542464,
2017-09,Litoral,1 y 2 estrellas,20376094,
2017-09,Litoral,3 estrellas/boutiques/aparts,81811278,
2017-09,Litoral,4 y 5 estrellas,400889099,
2017-09,Litoral,Para Hoteles,37674875,
2017-09,Norte,1 y 2 estrellas,36619127,
2017-09,Norte,3 estrellas/boutiques/aparts,106669070,
2017-09,Norte,4 y 5 estrellas,179378166,
2017-09,Norte,Para Hoteles,34552922,
2017-09,Patagonia,1 y 2 estrellas,111481575,
2017-09,Patagonia,3 estrellas/boutiques/aparts,204846700,
2017-09,Patagonia,4 y 5 estrellas,331282127,
2017-09,Patagonia,Para Hoteles,85291450,
2017-10,Buenos Aires,1 y 2 estrellas,18009948,
2017-10,Buenos Aires,3 estrellas/boutiques/aparts,85963416,
2017-10,Buenos Aires,4 y 5 estrellas,93780857,
2017-10,Buenos Aires,Para Hoteles,46100848,
2017-10,CABA,1 y 2 estrellas,39259264,
2017-10,CABA,3 estrellas/boutiques/aparts,235221197,
2017-10,CABA,4 y 5 estrellas,840498372,
2017-10,CABA,Para Hoteles,35835962,
2017-10,Córdoba,1 y 2 estrellas,39741767,
2017-10,Córdoba,3 estrellas/boutiques/aparts,54109273,
2017-10,Córdoba,4 y 5 estrellas,49547847,
2017-10,Córdoba,Para Hoteles,66029418,
2017-10,Cuyo,1 y 2 estrellas,22100066,
2017-10,Cuyo,3 estrellas/boutiques/aparts,95094103,
2017-10,Cuyo,4 y 5 estrellas,290428246,
2017-10,Cuyo,Para Hoteles,12218345,
2017-10,Litoral,1 y 2 estrellas,20460786,
2017-10,Litoral,3 estrellas/boutiques/aparts,91039759,
2017-10,Litoral,4 y 5 estrellas,398045778,
2017-10,Litoral,Para Hoteles,38641623,
2017-10,Norte,1 y 2 estrellas,28414037,
2017-10,Norte,3 estrellas/boutiques/aparts,91761016,
2017-10,Norte,4 y 5 estrellas,186526744,
2017-10,Norte,Para Hoteles,32738978,
2017-10,Patagonia,1 y 2 estrellas,96386524,
2017-10,Patagonia,3 estrellas/boutiques/aparts,210139661,
2017-10,Patagonia,4 y 5 estrellas,291922571,
2017-10,Patagonia,Para Hoteles,80356689,
2017-11,Buenos Aires,1 y 2 estrellas,19883577,
2017-11,Buenos Aires,3 estrellas/boutiques/aparts,85515424,
2017-11,Buenos Aires,4 y 5 estrellas,120373137,
2017-11,Buenos Aires,Para Hoteles,53812390,
2017-11,CABA,1 y 2 estrellas,43481053,
2017-11,CABA,3 estrellas/boutiques/aparts,246369946,
2017-11,CABA,4 y 5 estrellas,944264396,
2017-11,CABA,Para Hoteles,35149789,
2017-11,Córdoba,1 y 2 estrellas,42866877,
2017-11,Córdoba,3 estrellas/boutiques/aparts,52340582,
2017-11,Córdoba,4 y 5 estrellas,48312543,
2017-11,Córdoba,Para Hoteles,53865426,
2017-11,Cuyo,1 y 2 estrellas,20780480,
2017-11,Cuyo,3 estrellas/boutiques/aparts,77342073,
2017-11,Cuyo,4 y 5 estrellas,240482639,
2017-11,Cuyo,Para Hoteles,13209872,
2017-11,Litoral,1 y 2 estrellas,22575698,
2017-11,Litoral,3 estrellas/boutiques/aparts,87997365,
2017-11,Litoral,4 y 5 estrellas,378883114,
2017-11,Litoral,Para Hoteles,37255713,
2017-11,Norte,1 y 2 estrellas,22475428,
2017-11,Norte,3 estrellas/boutiques/aparts,77168156,
2017-11,Norte,4 y 5 estrellas,177612045,
2017-11,Norte,Para Hoteles,33189604,
2017-11,Patagonia,1 y 2 estrellas,74856275,
2017-11,Patagonia,3 estrellas/boutiques/aparts,228402697,
2017-11,Patagonia,4 y 5 estrellas,368952287,
2017-11,Patagonia,Para Hoteles,104800755,
2017-12,Buenos Aires,1 y 2 estrellas,36592984,
2017-12,Buenos Aires,3 estrellas/boutiques/aparts,115666133,
2017-12,Buenos Aires,4 y 5 estrellas,117143224,
2017-12,Buenos Aires,Para Hoteles,74062035,
2017-12,CABA,1 y 2 estrellas,37956149,
2017-12,CABA,3 estrellas/boutiques/aparts,213700655,
2017-12,CABA,4 y 5 estrellas,796999936,
2017-12,CABA,Para Hoteles,33244314,
2017-12,Córdoba,1 y 2 estrellas,47105588,
2017-12,Córdoba,3 estrellas/boutiques/aparts,60705406,
2017-12,Córdoba,4 y 5 estrellas,44570588,
2017-12,Córdoba,Para Hoteles,61840827,
2017-12,Cuyo,1 y 2 estrellas,15565275,
